ship_id,ship_type,route_id,month,distance,fuel_type,weather_conditions,engine_efficiency,emission_efficiency
NG045,1,Lagos-Apapa,July,0.20519572804982547,0,Moderate,0.6716059271125348,0.5687772730384424
NG045,1,Port Harcourt-Lagos,August,0.21014901665726168,1,Stormy,0.09251101321585864,0.055106965069233786
NG045,1,Port Harcourt-Lagos,September,0.030302840303467294,0,Stormy,0.45855026031237456,0.3392756560955279
NG045,1,Port Harcourt-Lagos,October,0.21029531632077245,0,Stormy,0.609931918301962,0.12949313546007968
NG045,1,Lagos-Apapa,November,0.12441741383994817,0,Stormy,0.7837404885863033,0.12739614406251487
NG045,1,Warri-Bonny,December,0.050891382949819215,0,Calm,0.17781337605126124,0.913588852214879
NG046,1,Escravos-Lagos,January,0.08957719397245387,1,Moderate,0.40768922707248656,0.0821712442912581
NG046,1,Escravos-Lagos,February,0.19681484732585114,1,Calm,0.8698438125750902,0.36165958607782134
NG046,1,Lagos-Apapa,March,0.20333563232804563,0,Stormy,0.6860232278734482,0.11195642974261943
NG046,1,Port Harcourt-Lagos,April,0.1607206303425502,1,Moderate,0.8618342010412494,0.27769200526632254
NG046,1,Port Harcourt-Lagos,May,0.08447760570150689,0,Calm,0.5174209050861034,0.495460926627719
NG046,1,Lagos-Apapa,June,0.030302840303467294,1,Calm,0.052863436123347984,0.2186905922869986
NG046,1,Port Harcourt-Lagos,July,0.0809455138253182,0,Stormy,0.8678414096916303,0.20784582768261117
NG046,1,Port Harcourt-Lagos,August,0.25395531590277337,0,Moderate,0.5678814577492988,0.6965188297717821
NG046,1,Escravos-Lagos,September,0.18299997910004806,1,Moderate,0.9038846615939127,0.1563535487411265
NG046,1,Lagos-Apapa,October,0.17294710222166487,0,Calm,0.37885462555066063,0.3974728067772446
NG046,1,Lagos-Apapa,November,0.1874725688130917,0,Calm,0.6391670004004806,0.06717769702097787
NG046,1,Lagos-Apapa,December,0.16494242063243253,0,Stormy,0.4237084501401682,0.28210575304720376
NG047,2,Lagos-Apapa,January,0.21800739858298326,0,Calm,0.25710853023628344,0.8134135366729502
NG047,2,Lagos-Apapa,February,0.032206825924300374,0,Calm,0.622346816179415,0.5436418446688576
NG047,2,Lagos-Apapa,March,0.030302840303467294,0,Calm,0.8149779735682818,0.0912653951557747
NG047,2,Warri-Bonny,April,0.030302840303467294,0,Calm,0.5054064877853421,0.7867290889390341
NG047,2,Lagos-Apapa,May,0.18038748510878425,0,Stormy,0.557068482178614,0.2952157668278641
NG047,2,Port Harcourt-Lagos,June,0.044537797563065605,0,Stormy,0.8782539046856224,0.14666572966185942
NG047,2,Port Harcourt-Lagos,July,0.3118063828453194,0,Moderate,0.18061674008810558,0.8043579613614318
NG047,2,Warri-Bonny,August,0.030302840303467294,0,Calm,0.22947537044453314,0.1362543507208711
NG047,2,Lagos-Apapa,September,0.11637093234685561,0,Stormy,0.5947136563876652,0.7499821020790343
NG047,2,Lagos-Apapa,October,0.31046878592179233,0,Moderate,0.5178213856627951,0.5074285199226729
NG047,2,Lagos-Apapa,November,0.18989696323698455,0,Moderate,0.21746095314377234,0.17673033514990166
NG047,2,Lagos-Apapa,December,0.21464250632223544,0,Moderate,0.41049259110933134,0.3359428895568497
NG048,3,Warri-Bonny,January,0.8238228102075364,0,Stormy,0.7553063676411695,0.9549905976999455
NG048,3,Port Harcourt-Lagos,February,0.6581394862791815,1,Calm,0.8189827793352018,0.7865152575150782
NG048,3,Escravos-Lagos,March,0.8238228102075364,1,Moderate,0.20504605526631936,0.530393310741319
NG048,3,Escravos-Lagos,April,0.7983781637302233,1,Stormy,0.8710452543051663,0.34463233285213324
NG048,3,Lagos-Apapa,May,0.5788659686082721,0,Moderate,0.616339607529035,0.6854189960704558
NG048,3,Escravos-Lagos,June,0.8238228102075364,0,Moderate,0.7773327993592312,0.8834122172622507
NG048,3,Lagos-Apapa,July,0.8238228102075364,1,Calm,0.24589507408890654,0.61075655169937
NG048,3,Lagos-Apapa,August,0.15754383764917337,0,Stormy,0.052863436123347984,0.30166136747253613
NG048,3,Escravos-Lagos,September,0.15014525466591427,1,Calm,0.6187424909891868,0.3227317676314545
NG048,3,Escravos-Lagos,October,0.8238228102075364,0,Calm,0.20184221065278285,0.27661402361769394
NG048,3,Port Harcourt-Lagos,November,0.262210796915167,0,Moderate,0.4473368041649981,0.47869127907780573
NG048,3,Escravos-Lagos,December,0.8216607101803666,1,Moderate,0.8506207448938725,0.7788568644212921
NG049,3,Escravos-Lagos,January,0.8238228102075364,1,Stormy,0.8478173808570286,0.6725901272312411
NG049,3,Warri-Bonny,February,0.13752168370012746,1,Moderate,0.052863436123347984,0.5536418728310339
NG049,3,Port Harcourt-Lagos,March,0.8220578092670386,0,Moderate,0.30796956347617144,0.5970375380494195
NG049,3,Port Harcourt-Lagos,April,0.7967688674316048,0,Stormy,0.17060472567080476,0.784698289360465
NG049,3,Warri-Bonny,May,0.14632056346270403,1,Calm,0.33199839807769305,0.43748204474282826
NG049,3,Port Harcourt-Lagos,June,0.8238228102075364,0,Calm,0.1397677212655184,0.7671024483640556
NG049,3,Port Harcourt-Lagos,July,0.3949881915271594,0,Calm,0.7264717661193432,0.2773581752162553
NG049,3,Warri-Bonny,August,0.49534976069555026,0,Stormy,0.6567881457749296,0.8077979545768992
NG049,3,Port Harcourt-Lagos,September,0.5854912533701172,0,Stormy,0.545454545454545,0.18031528671947505
NG049,3,Lagos-Apapa,October,0.12911990302422305,1,Moderate,0.44052863436123335,0.055106965069233786
NG049,3,Port Harcourt-Lagos,November,0.24981712542061155,0,Stormy,0.30356427713255885,0.20537608546267183
NG049,3,Escravos-Lagos,December,0.3408155161243129,0,Moderate,0.7753303964757707,0.8507438431417889
NG050,0,Port Harcourt-Lagos,January,0.2936025247141931,1,Calm,0.48978774529435265,0.34822085833778793
NG050,0,Escravos-Lagos,February,0.26277509561728,0,Calm,0.7993592310772923,0.6776844707053673
NG050,0,Port Harcourt-Lagos,March,0.1595293330825339,1,Stormy,0.8650380456547855,0.9549905976999455
NG050,0,Lagos-Apapa,April,0.2883775367316655,1,Stormy,0.5574689627553067,0.16026562143464407
NG050,0,Warri-Bonny,May,0.06940874035989716,1,Calm,0.05887064477372839,0.5125968812552513
NG050,0,Lagos-Apapa,June,0.1363303864401112,0,Stormy,0.1181417701241485,0.9549905976999455
NG050,0,Port Harcourt-Lagos,July,0.30309110289046326,1,Calm,0.5782939527432918,0.5563196846104566
NG050,0,Lagos-Apapa,August,0.16987480928793863,0,Stormy,0.30716860232278753,0.7338726869593168
NG050,0,Lagos-Apapa,September,0.27809476038205105,0,Moderate,0.18742490989186988,0.1207338006527312
NG050,0,Lagos-Apapa,October,0.20979371747444978,1,Stormy,0.832999599519423,0.46819962719704034
NG050,0,Port Harcourt-Lagos,November,0.3367609254498714,1,Calm,0.7420905086103327,0.7620843508434261
NG050,0,Warri-Bonny,December,0.21035801617656277,1,Stormy,0.7400881057268718,0.7004819818766066
NG051,2,Escravos-Lagos,January,0.3390390202102535,0,Stormy,0.13456147376852234,0.5353297610513961
NG051,2,Lagos-Apapa,February,0.229690471711915,0,Stormy,0.5178213856627951,0.601812351775683
NG051,2,Port Harcourt-Lagos,March,0.10598365623759068,0,Stormy,0.13856627953544232,0.7200622783042867
NG051,2,Port Harcourt-Lagos,April,0.08564800300959308,0,Calm,0.052863436123347984,0.8366754434900745
NG051,2,Lagos-Apapa,May,0.1423077726921228,0,Moderate,0.16940328394072868,0.20166249510216971
NG051,2,Escravos-Lagos,June,0.24964992580517062,0,Moderate,0.9319183019623547,0.10263573302201046
NG051,2,Warri-Bonny,July,0.3041152005350387,0,Stormy,0.7529034841810169,0.4557947469111987
NG051,2,Port Harcourt-Lagos,August,0.23410036156916839,0,Calm,0.10853023628353986,0.7911176179414605
NG051,2,Escravos-Lagos,September,0.1670324158254436,0,Moderate,0.4261113336003204,0.7124759601462074
NG051,2,Port Harcourt-Lagos,October,0.24243944238928253,0,Stormy,0.45534641569883805,0.564047339122812
NG051,2,Port Harcourt-Lagos,November,0.2189269964679081,0,Stormy,0.5066079295154182,0.055106965069233786
NG051,2,Escravos-Lagos,December,0.2048404288670136,0,Moderate,0.4705646776131358,0.27994628776512265
NG052,1,Lagos-Apapa,January,0.2030848329048843,0,Calm,0.20264317180616676,0.3467027710454724
NG052,1,Warri-Bonny,February,0.07923171776704913,1,Moderate,0.7052462955546654,0.7378151757326288
NG052,1,Escravos-Lagos,March,0.23249106527054983,0,Calm,0.052863436123347984,0.6539554102858105
NG052,1,Port Harcourt-Lagos,April,0.26914958095596375,1,Calm,0.6423708450140166,0.5813073180997055
NG052,1,Escravos-Lagos,May,0.06800844358057975,1,Stormy,0.6503804565478575,0.2589741854132024
NG052,1,Escravos-Lagos,June,0.10378916128492904,0,Moderate,0.6776131357629156,0.3808077314833307
NG052,1,Escravos-Lagos,July,0.13075009927477166,0,Moderate,0.6411694032839406,0.6931873096510186
NG052,1,Escravos-Lagos,August,0.23501995945409324,1,Moderate,0.23348017621145356,0.38067487531945154
NG052,1,Warri-Bonny,September,0.22195748949777414,0,Stormy,0.6876251501802164,0.4271736106318391
NG052,1,Escravos-Lagos,October,0.20452692958806193,0,Calm,0.9463356027232677,0.6535860415792065
NG052,1,Escravos-Lagos,November,0.25031872426693413,0,Calm,0.5126151381657991,0.8116290515838402
NG052,1,Escravos-Lagos,December,0.2382803519551905,0,Stormy,0.35642771325590683,0.6799772171234357
NG053,3,Lagos-Apapa,January,0.8238228102075364,0,Moderate,0.33600320384461346,0.7846383470624732
NG053,3,Warri-Bonny,February,0.8238228102075364,1,Moderate,0.873448137765318,0.9549905976999455
NG053,3,Port Harcourt-Lagos,March,0.5589274144669466,0,Stormy,0.5326391670004003,0.5525838370849998
NG053,3,Warri-Bonny,April,0.4281982151441051,1,Calm,0.16259511413696393,0.9386508083224694
NG053,3,Lagos-Apapa,May,0.8238228102075364,0,Moderate,0.6848217861433721,0.8582970731755397
NG053,3,Port Harcourt-Lagos,June,0.24841682864129408,1,Calm,0.7268722466960349,0.055106965069233786
NG053,3,Lagos-Apapa,July,0.36217526699688585,1,Stormy,0.9463356027232677,0.6312967400875911
NG053,3,Lagos-Apapa,August,0.6400819278115659,1,Calm,0.41609931918301957,0.5913768777832411
NG053,3,Escravos-Lagos,September,0.7408823959704891,1,Stormy,0.5358430116139368,0.7373452771363391
NG053,3,Lagos-Apapa,October,0.2032520325203252,1,Moderate,0.8410092110532639,0.44521066332670856
NG053,3,Port Harcourt-Lagos,November,0.4826425899220431,1,Calm,0.9463356027232677,0.40399926980569134
NG053,3,Warri-Bonny,December,0.5547265241289944,0,Moderate,0.815378454144974,0.2903347692285383
NG054,3,Lagos-Apapa,January,0.7991305619997072,1,Calm,0.6932318782539042,0.3051712600042569
NG054,3,Warri-Bonny,February,0.31186908270110975,1,Moderate,0.38165798958750496,0.9549905976999455
NG054,3,Lagos-Apapa,March,0.5427299517211109,1,Calm,0.10092110532639165,0.9549905976999455
NG054,3,Warri-Bonny,April,0.32242355842581555,1,Calm,0.09731678013616296,0.055106965069233786
NG054,3,Lagos-Apapa,May,0.22417288440236585,0,Moderate,0.2206647977573084,0.4112154758650002
NG054,3,Escravos-Lagos,June,0.41542834451480753,1,Calm,0.6820184221065277,0.9027124179056845
NG054,3,Escravos-Lagos,July,0.8238228102075364,1,Stormy,0.8446135362434917,0.8524951120874311
NG054,3,Lagos-Apapa,August,0.2904884318766066,0,Moderate,0.3820584701641967,0.7791462815845778
NG054,3,Port Harcourt-Lagos,September,0.12425021422450727,1,Calm,0.8970764917901479,0.8157022243149559
NG054,3,Port Harcourt-Lagos,October,0.551445231675967,1,Stormy,0.5474569483380058,0.22473291146350505
NG054,3,Lagos-Apapa,November,0.24893932743954686,1,Calm,0.7817380857028433,0.3497504291186395
NG054,3,Warri-Bonny,December,0.09095659079984117,1,Calm,0.21946335602723233,0.16526007843440738
NG055,3,Escravos-Lagos,January,0.55579242167743,1,Calm,0.31878253904685616,0.9549905976999455
NG055,3,Escravos-Lagos,February,0.7205049428386313,1,Stormy,0.13215859030836974,0.9511073595709627
NG055,3,Port Harcourt-Lagos,March,0.3103433862102116,1,Moderate,0.9463356027232677,0.08578869915338849
NG055,3,Warri-Bonny,April,0.4879093778084309,1,Calm,0.38726471766119364,0.18480189181086715
NG055,3,Escravos-Lagos,May,0.48090789391184396,0,Moderate,0.17981577893472167,0.19657658992080318
NG055,3,Warri-Bonny,June,0.3579952766108637,1,Calm,0.6175410492591111,0.9210081066799356
NG055,3,Port Harcourt-Lagos,July,0.8238228102075364,1,Calm,0.618342010412495,0.3588944148558362
NG055,3,Warri-Bonny,August,0.09643237820553013,1,Stormy,0.9050861033239888,0.7891714931010405
NG055,3,Port Harcourt-Lagos,September,0.24829142892971343,0,Stormy,0.6635963155786944,0.17698401551033083
NG055,3,Escravos-Lagos,October,0.210211716513052,1,Calm,0.2711253504205047,0.05513786131861664
NG055,3,Warri-Bonny,November,0.8238228102075364,1,Stormy,0.32999599519423306,0.9005948543282063
NG055,3,Warri-Bonny,December,0.09902397224486381,0,Stormy,0.7921505806968363,0.6628967778086201
NG056,0,Escravos-Lagos,January,0.32016636361736367,0,Calm,0.24068882659191004,0.5256426933315241
NG056,0,Escravos-Lagos,February,0.16281062553556128,1,Calm,0.3408089707649178,0.055106965069233786
NG056,0,Warri-Bonny,March,0.19250945722824836,1,Calm,0.7020424509411294,0.16451048929178747
NG056,0,Escravos-Lagos,April,0.1929483562187807,0,Stormy,0.23788546255506615,0.38544041971714726
NG056,0,Port Harcourt-Lagos,May,0.15004075490626373,0,Moderate,0.052863436123347984,0.915883598813565
NG056,0,Warri-Bonny,June,0.33128513804418247,1,Stormy,0.0837004405286339,0.5502824906241646
NG056,0,Lagos-Apapa,July,0.34424310824085097,1,Stormy,0.7933520224269119,0.1029449534549629
NG056,0,Lagos-Apapa,August,0.12857650427404016,0,Calm,0.24709651581898306,0.08435680201188855
NG056,0,Escravos-Lagos,September,0.17027190837461073,1,Moderate,0.5682819383259909,0.6654525439608054
NG056,0,Escravos-Lagos,October,0.2556691119610424,1,Stormy,0.5370444533440129,0.9549905976999455
NG056,0,Lagos-Apapa,November,0.16235082659309885,0,Stormy,0.9463356027232677,0.055106965069233786
NG056,0,Port Harcourt-Lagos,December,0.29255752711768757,0,Calm,0.7484981978374048,0.2930028468371315
NG057,1,Lagos-Apapa,January,0.11001734696010199,1,Moderate,0.708450140168202,0.6646755657229324
NG057,1,Port Harcourt-Lagos,February,0.030302840303467294,0,Stormy,0.9391269523428112,0.31999308103211366
NG057,1,Port Harcourt-Lagos,March,0.20410893054945972,0,Stormy,0.08730476571886214,0.6491170995966415
NG057,1,Escravos-Lagos,April,0.09275398666583065,1,Calm,0.052863436123347984,0.5742384485506111
NG057,1,Lagos-Apapa,May,0.21071331535937468,0,Moderate,0.2839407288746494,0.055106965069233786
NG057,1,Lagos-Apapa,June,0.12316341672414155,1,Stormy,0.6908289947937525,0.20783005189555848
NG057,1,Port Harcourt-Lagos,July,0.26674608648400105,0,Stormy,0.7933520224269119,0.8691889751245165
NG057,1,Lagos-Apapa,August,0.08518820406713065,0,Moderate,0.8125750901081297,0.10341401758124658
NG057,1,Lagos-Apapa,September,0.19938554141325474,1,Moderate,0.4401281537845412,0.24351299437483664
NG057,1,Escravos-Lagos,October,0.051204882228770864,1,Moderate,0.25030036043251913,0.47133999732576104
NG057,1,Escravos-Lagos,November,0.26448889167554906,1,Stormy,0.052863436123347984,0.1974466736326459
NG057,1,Port Harcourt-Lagos,December,0.17484899784730493,1,Calm,0.8229875851021227,0.7055205802559801
NG058,3,Port Harcourt-Lagos,January,0.7679478337199823,1,Calm,0.6571886263516218,0.18895945154581906
NG058,3,Lagos-Apapa,February,0.7485317783769097,1,Calm,0.41089307168602307,0.8065017478502616
NG058,3,Escravos-Lagos,March,0.7547808640040128,1,Moderate,0.4641569883860628,0.923802096906611
NG058,3,Escravos-Lagos,April,0.8238228102075364,1,Moderate,0.7577092511013217,0.055106965069233786
NG058,3,Escravos-Lagos,May,0.8238228102075364,0,Moderate,0.37484981978374066,0.5066451312454578
NG058,3,Port Harcourt-Lagos,June,0.1436453696156499,1,Calm,0.31798157789347226,0.12982082530890704
NG058,3,Port Harcourt-Lagos,July,0.8238228102075364,0,Calm,0.6395674809771728,0.8217521059314636
NG058,3,Warri-Bonny,August,0.3983948836917674,0,Calm,0.7701241489787742,0.9182680838208332
NG058,3,Lagos-Apapa,September,0.7657324388153905,1,Stormy,0.8558269923908686,0.13214577536444505
NG058,3,Port Harcourt-Lagos,October,0.39977428051915476,0,Calm,0.2711253504205047,0.9305992323357923
NG058,3,Lagos-Apapa,November,0.18442117583129555,1,Calm,0.6319583500200241,0.4478837878195554
NG058,3,Escravos-Lagos,December,0.3824482203690931,1,Calm,0.7529034841810169,0.9219286631735315
NG059,1,Escravos-Lagos,January,0.09689217714799256,0,Calm,0.9395274329195034,0.3021458461572326
NG059,1,Port Harcourt-Lagos,February,0.06483165088720297,0,Moderate,0.7729275130156186,0.3974092452161466
NG059,1,Warri-Bonny,March,0.22791397579785563,0,Moderate,0.0800961153384061,0.3089001365083073
NG059,1,Escravos-Lagos,April,0.25968190273162367,0,Stormy,0.7480977172607126,0.27077954103797364
NG059,1,Warri-Bonny,May,0.13708278470959517,1,Stormy,0.659591509811774,0.13275521238029864
NG059,1,Port Harcourt-Lagos,June,0.03617781679102138,1,Calm,0.7557068482178613,0.40158167429439473
NG059,1,Escravos-Lagos,July,0.2525968190273162,1,Calm,0.9463356027232677,0.1316063623831969
NG059,1,Warri-Bonny,August,0.2452191359959872,0,Calm,0.5458550260312371,0.3433564906745712
NG059,1,Escravos-Lagos,September,0.15012435471398414,1,Stormy,0.22346816179415274,0.40089727698646627
NG059,1,Port Harcourt-Lagos,October,0.15405354567684496,1,Stormy,0.45774929915899065,0.2801742993414038
NG059,1,Warri-Bonny,November,0.23081906911614106,1,Calm,0.533039647577092,0.16995787221242953
NG059,1,Warri-Bonny,December,0.030302840303467294,0,Stormy,0.08169803764517392,0.4403446352998843
NG060,3,Lagos-Apapa,January,0.5390515601814115,0,Stormy,0.2659191029235082,0.11972120453380164
NG060,3,Lagos-Apapa,February,0.5412042552302129,0,Calm,0.052863436123347984,0.41175983949769357
NG060,3,Warri-Bonny,March,0.1632704244780237,0,Moderate,0.19062875450540595,0.21410639573915535
NG060,3,Port Harcourt-Lagos,April,0.6913286099441971,1,Calm,0.8065678814577493,0.7064496030916958
NG060,3,Port Harcourt-Lagos,May,0.8124856312830478,1,Stormy,0.6059271125350421,0.1028142724997192
NG060,3,Escravos-Lagos,June,0.575041277405062,0,Moderate,0.47857428914697575,0.7484715238306654
NG060,3,Lagos-Apapa,July,0.607394402992873,1,Calm,0.630756908289948,0.7541493582406069
NG060,3,Lagos-Apapa,August,0.1185863272514473,1,Stormy,0.7785342410893072,0.861920660387824
NG060,3,Port Harcourt-Lagos,September,0.4425564821200911,1,Stormy,0.5262314777733281,0.8332229183304571
NG060,3,Lagos-Apapa,October,0.8238228102075364,0,Moderate,0.12374849819783718,0.3547035499531148
NG060,3,Port Harcourt-Lagos,November,0.5335548728237924,1,Moderate,0.5402482979575489,0.5823671949316447
NG060,3,Port Harcourt-Lagos,December,0.47608000501598835,1,Calm,0.5658790548658388,0.6033088884341993
NG061,2,Warri-Bonny,January,0.3595000731498317,0,Moderate,0.6543852623147774,0.4461159578084839
NG061,2,Port Harcourt-Lagos,February,0.1373335841327565,0,Calm,0.3920704845814975,0.9245893734164605
NG061,2,Port Harcourt-Lagos,March,0.3006040086107801,0,Stormy,0.9463356027232677,0.7312057153619449
NG061,2,Port Harcourt-Lagos,April,0.3152548749137876,0,Calm,0.7581097316780134,0.5449086269368406
NG061,2,Lagos-Apapa,May,0.07340063117854828,0,Moderate,0.885863035642771,0.2677936859897434
NG061,2,Port Harcourt-Lagos,June,0.09260768700231989,0,Stormy,0.052863436123347984,0.22658132120443586
NG061,2,Escravos-Lagos,July,0.22580308065291452,0,Stormy,0.6299559471365637,0.586426193363935
NG061,2,Lagos-Apapa,August,0.03989800823458107,0,Calm,0.22306768121746057,0.7605754045235855
NG061,2,Lagos-Apapa,September,0.29776161514828514,0,Calm,0.9463356027232677,0.45849937336471225
NG061,2,Warri-Bonny,October,0.0892427947415721,0,Moderate,0.2302763315979175,0.7918540799429818
NG061,2,Escravos-Lagos,November,0.34367880953873803,0,Moderate,0.49018822587104527,0.4745689791174872
NG061,2,Escravos-Lagos,December,0.30077120822622105,0,Stormy,0.5158189827793351,0.5975407098828489
NG062,3,Escravos-Lagos,January,0.394340293017326,1,Stormy,0.16539847817380826,0.055106965069233786
NG062,3,Escravos-Lagos,February,0.8238228102075364,0,Moderate,0.052863436123347984,0.9136257473329339
NG062,3,Lagos-Apapa,March,0.6292557527117687,0,Stormy,0.7224669603524227,0.3218024403749542
NG062,3,Escravos-Lagos,April,0.3292369427550316,0,Calm,0.9463356027232677,0.9469925509432038
NG062,3,Escravos-Lagos,May,0.22511338223922087,1,Stormy,0.5102122547056465,0.15663488659294345
NG062,3,Lagos-Apapa,June,0.13624678663239073,1,Calm,0.22346816179415274,0.25016811758260005
NG062,3,Lagos-Apapa,July,0.3517252910318306,0,Stormy,0.328794553464157,0.13747184782994015
NG062,3,Port Harcourt-Lagos,August,0.14659226283779547,1,Moderate,0.567480977172607,0.5323419291988829
NG062,3,Escravos-Lagos,September,0.26559658912784495,0,Stormy,0.44853824589507374,0.055106965069233786
NG062,3,Warri-Bonny,October,0.29776161514828514,0,Calm,0.5178213856627951,0.7567432010960884
NG062,3,Lagos-Apapa,November,0.13783518297907915,0,Moderate,0.26872246696035207,0.18908041543335052
NG062,3,Lagos-Apapa,December,0.3761155349342696,1,Moderate,0.5214257108530234,0.22162415491884246
NG063,1,Warri-Bonny,January,0.15355194683052228,0,Calm,0.9463356027232677,0.1616707149914216
NG063,1,Port Harcourt-Lagos,February,0.12611030994628714,0,Moderate,0.829795754905887,0.6326016772410101
NG063,1,Port Harcourt-Lagos,March,0.22181118983426337,0,Calm,0.5382458950740889,0.4376754073294089
NG063,1,Port Harcourt-Lagos,April,0.1816832821284511,1,Stormy,0.924309171005206,0.748840871266923
NG063,1,Lagos-Apapa,May,0.030302840303467294,1,Calm,0.5022026431718061,0.6823654738427036
NG063,1,Lagos-Apapa,June,0.08017221560390411,1,Calm,0.22627152583099708,0.4509422659788296
NG063,1,Lagos-Apapa,July,0.18521537400463978,0,Calm,0.11413696435722853,0.4275025133695083
NG063,1,Lagos-Apapa,August,0.1504169540410057,0,Calm,0.8706447737284742,0.5578271861954782
NG063,1,Lagos-Apapa,September,0.23890735051309378,0,Calm,0.17821385662795297,0.6499282346032187
NG063,1,Escravos-Lagos,October,0.109076849123247,1,Stormy,0.5746896275530635,0.3504875268932084
NG063,1,Escravos-Lagos,November,0.030302840303467294,1,Stormy,0.0568682418902684,0.5731014719392364
NG063,1,Port Harcourt-Lagos,December,0.24697473195811645,0,Stormy,0.32999599519423306,0.17946860541208043
NG064,0,Lagos-Apapa,January,0.12234831859886722,0,Moderate,0.46455746896275496,0.592469837879138
NG064,0,Warri-Bonny,February,0.14780446004974188,0,Stormy,0.33800560672807345,0.8123889721893329
NG064,0,Warri-Bonny,March,0.2793278575459276,1,Stormy,0.3856627953544254,0.9223921446699652
NG064,0,Lagos-Apapa,April,0.3726252429619411,0,Moderate,0.799759711653985,0.5168983831161356
NG064,0,Lagos-Apapa,May,0.2725771730725019,0,Moderate,0.9463356027232677,0.4391695905664452
NG064,0,Escravos-Lagos,June,0.1405312767780634,1,Stormy,0.4945935122146574,0.825767469396947
NG064,0,Escravos-Lagos,July,0.08138441281585052,0,Calm,0.8898678414096914,0.9515270988130107
NG064,0,Lagos-Apapa,August,0.3190586661650678,1,Moderate,0.36563876651982374,0.8227075676981661
NG064,0,Port Harcourt-Lagos,September,0.24457123748615375,1,Stormy,0.08049659591509783,0.1869507316090786
NG064,0,Escravos-Lagos,October,0.15808723639935626,1,Calm,0.09531437725270298,0.44594830578640376
NG064,0,Port Harcourt-Lagos,November,0.26979747946579713,0,Stormy,0.4853824589507405,0.8671475310677499
NG064,0,Warri-Bonny,December,0.24473843710159468,0,Calm,0.24949939927913478,0.7894435050256483
NG065,1,Port Harcourt-Lagos,January,0.12402031475327607,1,Moderate,0.3632358830596716,0.7998852960997969
NG065,1,Lagos-Apapa,February,0.11396743787489289,1,Calm,0.7873448137765315,0.9223231553455706
NG065,1,Port Harcourt-Lagos,March,0.045164796120968916,0,Calm,0.25590708850620736,0.26023379151078707
NG065,1,Warri-Bonny,April,0.030302840303467294,0,Stormy,0.2563075690828991,0.886640475550653
NG065,1,Escravos-Lagos,May,0.030302840303467294,1,Stormy,0.914697637164597,0.718446554026194
NG065,1,Lagos-Apapa,June,0.21508140531276773,1,Moderate,0.8514217060472564,0.43700645171113983
NG065,1,Lagos-Apapa,July,0.23061006959683986,1,Moderate,0.5170204245094112,0.9191416588754917
NG065,1,Escravos-Lagos,August,0.06922064079252618,0,Stormy,0.8786543852623145,0.17527921815830272
NG065,1,Lagos-Apapa,September,0.0765774238719251,1,Calm,0.36443732478974766,0.9204186542640809
NG065,1,Port Harcourt-Lagos,October,0.14713566158797836,1,Moderate,0.4721665999199036,0.0745412864650099
NG065,1,Warri-Bonny,November,0.14345727004827888,0,Calm,0.9463356027232677,0.2880054068204947
NG065,1,Warri-Bonny,December,0.05847806550044935,1,Stormy,0.19263115738886638,0.3293827313421316
NG066,3,Port Harcourt-Lagos,January,0.47281961251489113,0,Stormy,0.17100520624749693,0.9549905976999455
NG066,3,Port Harcourt-Lagos,February,0.7338391121700418,1,Calm,0.7557068482178613,0.055106965069233786
NG066,3,Port Harcourt-Lagos,March,0.6588709845967353,0,Moderate,0.5086103323988782,0.9549905976999455
NG066,3,Warri-Bonny,April,0.5416222542688152,1,Stormy,0.44052863436123335,0.4935552854532572
NG066,3,Escravos-Lagos,May,0.34221581290363023,0,Calm,0.8850620744893871,0.46683585734672306
NG066,3,Port Harcourt-Lagos,June,0.3979768846531652,0,Moderate,0.616339607529035,0.359366395589225
NG066,3,Warri-Bonny,July,0.12170042008903378,1,Moderate,0.6423708450140166,0.5813991900327222
NG066,3,Lagos-Apapa,August,0.2099400171379606,0,Calm,0.6680016019223065,0.8448250505246513
NG066,3,Escravos-Lagos,September,0.54632474345309,0,Moderate,0.794553464156988,0.8656621251321868
NG066,3,Lagos-Apapa,October,0.1282212050912283,0,Calm,0.5931117340808965,0.9549905976999455
NG066,3,Lagos-Apapa,November,0.4922983677137541,0,Calm,0.11253504205046028,0.5716850729157521
NG066,3,Lagos-Apapa,December,0.39971158066336443,1,Moderate,0.882659191029235,0.3572414884223134
NG067,3,Lagos-Apapa,January,0.3568457792547076,1,Moderate,0.6143372046455742,0.6612188350199455
NG067,3,Lagos-Apapa,February,0.8238228102075364,0,Stormy,0.052863436123347984,0.47900587797180183
NG067,3,Port Harcourt-Lagos,March,0.3725416431542207,0,Calm,0.5530636764116936,0.20227008988873596
NG067,3,Port Harcourt-Lagos,April,0.6362990365122159,1,Calm,0.41810172206647955,0.28537912831592127
NG067,3,Port Harcourt-Lagos,May,0.22808117541329656,0,Calm,0.2218662394873845,0.1538903144538013
NG067,3,Port Harcourt-Lagos,June,0.5278282859949421,1,Calm,0.5038045654785743,0.2533144493275268
NG067,3,Lagos-Apapa,July,0.1951010512675821,0,Moderate,0.8261914297156587,0.22776623376184002
NG067,3,Lagos-Apapa,August,0.48088699395991374,1,Stormy,0.4833800560672805,0.7868764968999491
NG067,3,Warri-Bonny,September,0.6458921144481367,0,Moderate,0.5122146575891064,0.2063885063494233
